id,listing_url,name,picture_url,neighbourhood,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people
24836253,https://www.airbnb.com/rooms/24836253,"Modern -Amazing Views,RooftopDeck, Hot Tub, Patio!",https://a0.muscache.com/im/pictures/15fb673e-209e-4e88-8ad5-559fd4e710a6.jpg?aki_policy=large,Twin Peaks,94131,37.75444,-122.44304,House,Entire home/apt,5,1.5,2,4,$655.00 ,,,"$2,500.00 ",$225.00 ,4,$95.00 
24849879,https://www.airbnb.com/rooms/24849879,San Francisco Studio Apartment,https://a0.muscache.com/im/pictures/16ca7abd-7f8f-4e8f-a7d9-4576456103e5.jpg?aki_policy=large,Excelsior,94112,37.71819,-122.42846,Guest suite,Entire home/apt,2,1,0,1,$100.00 ,,,$200.00 ,$40.00 ,2,$30.00 
24851495,https://www.airbnb.com/rooms/24851495,Modern Unit in Sunny Central Mission,https://a0.muscache.com/im/pictures/c293fd02-6f3c-40e2-9069-fca2856e56d5.jpg?aki_policy=large,Mission,94110,37.75915,-122.41582,Apartment,Private room,2,1,1,1,$169.00 ,,,$200.00 ,$90.00 ,2,$25.00 
24853005,https://www.airbnb.com/rooms/24853005,Spacious and sunny apartment near park,https://a0.muscache.com/im/pictures/e8c14086-ca37-4596-8ba5-5bac44bcf043.jpg?aki_policy=large,Western Addition,94117,37.77146,-122.4319,Apartment,Entire home/apt,3,1,2,1,$140.00 ,,,$150.00 ,$160.00 ,1,$0.00 
24853898,https://www.airbnb.com/rooms/24853898,Panoramic Views of SF,https://a0.muscache.com/im/pictures/97ac66d3-5b2a-4fb3-aa16-0e8a56eba674.jpg?aki_policy=large,Russian Hill,94109,37.80045,-122.41976,Apartment,Entire home/apt,5,2,2,2,$250.00 ,,,$0.00 ,$250.00 ,1,$0.00 
24865936,https://www.airbnb.com/rooms/24865936,Nob Hill/Union Square- WorldMark Timeshare Studio,https://a0.muscache.com/im/pictures/82d77ed5-4696-4649-99ff-ebbba24937e8.jpg?aki_policy=large,Downtown/Civic Center,94108,37.78984,-122.40785,Boutique hotel,Private room,2,1,0,1,$225.00 ,,,,,1,$0.00 
24866739,https://www.airbnb.com/rooms/24866739,Union Square/Nob Hill Studio-Convention Convenient,https://a0.muscache.com/im/pictures/4362b206-188a-47d1-bddf-078d55ca3956.jpg?aki_policy=large,Financial District,94108,37.7895,-122.40625,Boutique hotel,Private room,2,1,0,1,$225.00 ,,,,,1,$0.00 
24873013,https://www.airbnb.com/rooms/24873013,Sunny apt in Marina <3,https://a0.muscache.com/im/pictures/974d7507-2389-47c2-894f-e1e9e3982d2b.jpg?aki_policy=large,Marina,94123,37.79876,-122.43327,Apartment,Entire home/apt,3,1,1,1,$135.00 ,,,,,1,$0.00 
24890095,https://www.airbnb.com/rooms/24890095,"Lovely Bedroom in Sunset, By Beach, Park, and Zoo",https://a0.muscache.com/im/pictures/c0cc27eb-3a80-4421-b6af-810bf9bf3c9b.jpg?aki_policy=large,Parkside,94116,37.74534,-122.49105,House,Private room,2,1,1,1,$69.00 ,,,$0.00 ,$20.00 ,1,$0.00 
24896331,https://www.airbnb.com/rooms/24896331,Luxury Condominium in Potrero Hill,https://a0.muscache.com/im/pictures/3886684c-6579-4be4-bcd4-d1c49d5b60da.jpg?aki_policy=large,Potrero Hill,94107,37.7645,-122.39476,Condominium,Entire home/apt,2,1,1,1,$225.00 ,,,$300.00 ,$80.00 ,2,$0.00 
24896879,https://www.airbnb.com/rooms/24896879,San Francisco 1 bedroom apartment,https://a0.muscache.com/im/pictures/f7ca608a-1f70-4a7e-8715-6aa3056c0dec.jpg?aki_policy=large,Crocker Amazon,94112,37.71041,-122.44738,Apartment,Entire home/apt,4,1,1,2,$160.00 ,,,$100.00 ,$40.00 ,1,$0.00 
24917420,https://www.airbnb.com/rooms/24917420,Elegant Victorian Apartment near Alamo Square,"https://a0.muscache.com/4ea/air/v2//pictures/f265cb28-8b74-4d6e-b9ba-f318e1331f36.jpg?t=r:w1200-h720-sfit,e:fjpg-c85",Western Addition,94117,37.77499,-122.43154,Apartment,Entire home/apt,6,2,3,4,$800.00 ,,,"$1,000.00 ",$200.00 ,6,$100.00 
24918837,https://www.airbnb.com/rooms/24918837,Iconic Nob Hill One Bedroom,https://a0.muscache.com/im/pictures/c5719b88-87ba-4491-8d12-693389ab03b7.jpg?aki_policy=large,Chinatown,94108,37.7909,-122.40862,Apartment,Entire home/apt,3,1,1,1,$140.00 ,,,$0.00 ,$200.00 ,1,$0.00 
24922081,https://www.airbnb.com/rooms/24922081,Spacious bedroom near ocean Beach,https://a0.muscache.com/im/pictures/d408e63f-078b-4904-9b08-9a3e58c501e2.jpg?aki_policy=large,Parkside,94116,37.74366,-122.49949,House,Private room,2,1,1,1,$65.00 ,,,,$35.00 ,1,$0.00 
24937731,https://www.airbnb.com/rooms/24937731,Bright Nob Hill One Bedroom,https://a0.muscache.com/im/pictures/427ff76c-cdd6-4903-89d9-9443e1dabeda.jpg?aki_policy=large,Chinatown,94108,37.79147,-122.40863,Apartment,Entire home/apt,3,1,1,1,$140.00 ,,,$0.00 ,$200.00 ,1,$0.00 
24940351,https://www.airbnb.com/rooms/24940351,An Architect's Modern Loft,https://a0.muscache.com/im/pictures/1cdbeca5-2dba-4a0d-a83a-ea353ef81fe2.jpg?aki_policy=large,South of Market,94103,37.7724,-122.421,Apartment,Entire home/apt,2,1,1,1,$250.00 ,,,"$2,000.00 ",$95.00 ,1,$0.00 
24944439,https://www.airbnb.com/rooms/24944439,Lovely Remodeled Studio w/ Office,https://a0.muscache.com/im/pictures/a717aca9-b85e-4a04-a439-6fd93e738914.jpg?aki_policy=large,Downtown/Civic Center,94109,37.78403,-122.41573,Apartment,Entire home/apt,2,1,0,1,$83.00 ,,,$0.00 ,$95.00 ,1,$0.00 
24944867,https://www.airbnb.com/rooms/24944867,Convenient Downtown Studio,https://a0.muscache.com/im/pictures/ae3ec788-1c8b-40d3-bf49-f9ec20858ad5.jpg?aki_policy=large,Downtown/Civic Center,94102,37.78431,-122.40998,Apartment,Entire home/apt,2,1,0,1,$78.00 ,,,$0.00 ,$95.00 ,1,$0.00 
24947405,https://www.airbnb.com/rooms/24947405,"Fabulous location with views, Luxury finishes",https://a0.muscache.com/im/pictures/9ca15712-7d36-4df6-8c4a-fb9493fb0900.jpg?aki_policy=large,Marina,94123,37.79736,-122.42952,Apartment,Entire home/apt,6,3,3,3,$700.00 ,,,"$1,000.00 ",$100.00 ,1,$0.00 
24960380,https://www.airbnb.com/rooms/24960380,Studio Apartment in the Heart of the City,https://a0.muscache.com/im/pictures/53944c7a-c396-497e-ad62-bf2fd5c4e3d8.jpg?aki_policy=large,Chinatown,94108,37.79183,-122.40764,Apartment,Entire home/apt,2,1,0,1,$137.00 ,,,$500.00 ,$200.00 ,1,$0.00 
24960542,https://www.airbnb.com/rooms/24960542,Studio Apartment close to Chinatown,https://a0.muscache.com/im/pictures/dc812c7d-c83a-4fa1-85a1-ee5d50049b61.jpg?aki_policy=large,Chinatown,94108,37.79168,-122.40793,Apartment,Entire home/apt,2,1,0,1,$137.00 ,,,$500.00 ,$200.00 ,1,$0.00 
24960910,https://www.airbnb.com/rooms/24960910,Charming Studio Apartment Near Downtown,https://a0.muscache.com/im/pictures/ceea1827-6cef-405c-8f7b-c73753e5293e.jpg?aki_policy=large,Chinatown,94108,37.79154,-122.40814,Apartment,Entire home/apt,2,1,0,1,$137.00 ,,,$500.00 ,$200.00 ,1,$0.00 
24961244,https://www.airbnb.com/rooms/24961244,#D200 - Spacious Private Room in Startup House,https://a0.muscache.com/im/pictures/4307b748-a430-483f-994a-64cc89c27daf.jpg?aki_policy=large,Noe Valley,94114,37.75369,-122.42999,Hostel,Private room,2,2,1,1,$65.00 ,,,$500.00 ,$100.00 ,1,$25.00 
24961253,https://www.airbnb.com/rooms/24961253,#A200 - Bed in shared room for Hackers/Hustlers,https://a0.muscache.com/im/pictures/6158f4b3-e01d-47aa-88c1-3db7fdc52591.jpg?aki_policy=large,Noe Valley,94114,37.75405,-122.42991,Hostel,Shared room,4,2,1,4,$39.00 ,,,$500.00 ,$100.00 ,1,$38.00 
24964591,https://www.airbnb.com/rooms/24964591,Ghiradelli Square two bedroom unit,https://a0.muscache.com/im/pictures/720aaea4-f83f-4042-941b-61b1b4877c94.jpg?aki_policy=large,Russian Hill,94109,37.80562,-122.42226,Condominium,Entire home/apt,6,2,2,2,$930.00 ,,,$250.00 ,$0.00 ,1,$0.00 
24967604,https://www.airbnb.com/rooms/24967604,Garden Master-suite in designer home,https://a0.muscache.com/im/pictures/86d5dbf2-bd1e-4a61-b3d8-80938be92fbe.jpg?aki_policy=large,Castro/Upper Market,94114,37.7647,-122.44166,Condominium,Private room,2,1,1,1,$160.00 ,,,$150.00 ,$200.00 ,1,$0.00 
24968111,https://www.airbnb.com/rooms/24968111,Top floor Studio in Downtown-Convenience!,https://a0.muscache.com/im/pictures/597cccca-cd66-43c3-95de-46742b147f9d.jpg?aki_policy=large,Downtown/Civic Center,94102,37.78387,-122.41016,Apartment,Entire home/apt,2,1,0,1,$78.00 ,,,$0.00 ,$95.00 ,1,$0.00 
24968783,https://www.airbnb.com/rooms/24968783,Cozy Studio in the Heart of Downtown!,https://a0.muscache.com/im/pictures/bae45b28-f15b-4c1b-a922-21d4df00e2e4.jpg?aki_policy=large,Downtown/Civic Center,94102,37.78567,-122.41055,Apartment,Entire home/apt,2,1,0,1,$77.00 ,,,$0.00 ,$95.00 ,1,$0.00 
24970612,https://www.airbnb.com/rooms/24970612,Architect's Delight in the Sunny Bayview,https://a0.muscache.com/im/pictures/ea016ef0-81f1-4532-914c-96c6859fa732.jpg?aki_policy=large,Bayview,94124,37.73238,-122.394,House,Entire home/apt,6,2,3,3,$300.00 ,,,$500.00 ,$160.00 ,6,$75.00 
24971376,https://www.airbnb.com/rooms/24971376,#B400 - Bed in shared room for Hackers/Hustlers,https://a0.muscache.com/im/pictures/49a38e5a-51d4-4b80-971d-3d6a06b124fe.jpg?aki_policy=large,Mission,94103,37.76919,-122.42367,Apartment,Shared room,2,5,1,2,$45.00 ,,,$500.00 ,$100.00 ,1,$42.00 
24987647,https://www.airbnb.com/rooms/24987647,Picturesque Studio in Rincon Hill by Sonder,https://a0.muscache.com/im/pictures/7c01e1a5-a645-4613-9d6c-bb3399940496.jpg?aki_policy=large,South of Market,94105,37.78674,-122.3908,Apartment,Entire home/apt,2,1,0,1,$160.00 ,,,$500.00 ,$95.00 ,2,$5.00 
24990444,https://www.airbnb.com/rooms/24990444,Lovely 1BR in Rincon Hill by Sonder,https://a0.muscache.com/im/pictures/b10436ea-08ce-48ca-b26b-79208e940e61.jpg?aki_policy=large,South of Market,94105,37.78778,-122.39157,Apartment,Entire home/apt,2,1,1,1,$177.00 ,,,$500.00 ,$95.00 ,2,$5.00 
24990993,https://www.airbnb.com/rooms/24990993,Playful 1BR in Mission Bay by Sonder,https://a0.muscache.com/im/pictures/b90b80b9-266d-48b1-abe2-2ee727ead68c.jpg?aki_policy=large,South of Market,94158,37.77476,-122.39199,Apartment,Entire home/apt,2,1,1,1,$177.00 ,,,$500.00 ,$95.00 ,2,$5.00 
24992845,https://www.airbnb.com/rooms/24992845,Bright & Charming Mission Studio,https://a0.muscache.com/im/pictures/690c0ac9-c32f-4c4b-a140-49e7aeac9b3f.jpg?aki_policy=large,Mission,94103,37.76618,-122.41888,Apartment,Entire home/apt,2,1,0,1,$84.00 ,,,$0.00 ,$95.00 ,1,$0.00 
25014588,https://www.airbnb.com/rooms/25014588,Nob Hill Pad with Washer/Dryer Conveniences,https://a0.muscache.com/im/pictures/a942b0b9-0e16-4cdc-a168-cbb68579db90.jpg?aki_policy=large,Chinatown,94108,37.79113,-122.40729,Apartment,Entire home/apt,3,1,1,1,$140.00 ,,,$0.00 ,$125.00 ,1,$0.00 
25027248,https://www.airbnb.com/rooms/25027248,Cozy Light-Filled Downtown Studio!,https://a0.muscache.com/im/pictures/1232d35a-ef2f-4d92-a1ba-995befa748d8.jpg?aki_policy=large,Downtown/Civic Center,94109,37.7849,-122.41521,Apartment,Entire home/apt,2,1,0,1,$78.00 ,,,$0.00 ,$95.00 ,1,$0.00 
25034848,https://www.airbnb.com/rooms/25034848,Convenient Studio w/ all the Comforts of Home!,https://a0.muscache.com/im/pictures/db2bf2e5-46f5-4a73-8d72-fed98cc58560.jpg?aki_policy=large,Downtown/Civic Center,94102,37.78416,-122.41046,Apartment,Entire home/apt,2,1,0,1,$77.00 ,,,$0.00 ,$95.00 ,1,$0.00 
25046382,https://www.airbnb.com/rooms/25046382,Cozy Bedroom with a private Bath+living room -Rm 4,https://a0.muscache.com/im/pictures/65e5808e-4eed-4435-8db4-b3019fda1b84.jpg?aki_policy=large,Lakeshore,94132,37.73154,-122.49719,House,Private room,2,1,1,1,$79.00 ,,,$100.00 ,$45.00 ,2,$30.00 
25047324,https://www.airbnb.com/rooms/25047324,"Cozy Bedroom near SF Zoo, Ocean Beach & SFSU Rm 2",https://a0.muscache.com/im/pictures/2da13134-eab1-4889-9a29-90e82ac799ae.jpg?aki_policy=large,Lakeshore,94132,37.73289,-122.49832,House,Private room,2,1,1,1,$100.00 ,,,$100.00 ,$45.00 ,2,$30.00 
25054741,https://www.airbnb.com/rooms/25054741,Parisian Living in Pacific Heights Newly Renovated,https://a0.muscache.com/im/pictures/b0e83f4d-9a4c-4ec7-a01d-d02bebed150a.jpg?aki_policy=large,Pacific Heights,94109,37.79292,-122.42533,Condominium,Entire home/apt,6,2,3,4,$950.00 ,,,"$1,000.00 ",$280.00 ,1,$0.00 
25058405,https://www.airbnb.com/rooms/25058405,Cozy 1 Bedroom (Twin) Private Bath and Entrance!,https://a0.muscache.com/im/pictures/df8ff7f7-b399-4ea7-b388-f72e51c72e7c.jpg?aki_policy=large,Visitacion Valley,94134,37.71718,-122.40207,House,Private room,1,1,1,1,$180.00 ,,,$800.00 ,$60.00 ,2,$50.00 
25058782,https://www.airbnb.com/rooms/25058782,2 Bedrooms 1 Bath (3 Queens) Private Entrance !,https://a0.muscache.com/im/pictures/b5ec69a6-2dde-4017-aed7-2003b7e5623a.jpg?aki_policy=large,Visitacion Valley,94134,37.71678,-122.4035,House,Entire home/apt,6,1,2,3,$300.00 ,,,$800.00 ,$100.00 ,6,$50.00 
25058920,https://www.airbnb.com/rooms/25058920,Awesome 1 Bed (Queen) w/ Private Bath & Entrance!,https://a0.muscache.com/im/pictures/44aa6dd0-632e-4f9d-83c1-11f4f5446ea6.jpg?aki_policy=large,Visitacion Valley,94134,37.71644,-122.40312,House,Private room,2,1,1,1,$150.00 ,,,$800.00 ,$60.00 ,2,$50.00 
25073868,https://www.airbnb.com/rooms/25073868,Hip Hayes Valley Studio,https://a0.muscache.com/im/pictures/cb448ad6-7e4e-43e2-9bf3-26985c205c97.jpg?aki_policy=large,Western Addition,94102,37.77833,-122.42392,Serviced apartment,Entire home/apt,2,1,0,1,$150.00 ,,,,,1,$0.00 
25081802,https://www.airbnb.com/rooms/25081802,Heart of the Mission W/parking,https://a0.muscache.com/im/pictures/41829192-aeb5-4fab-aa29-0b56b91e3c57.jpg?aki_policy=large,Mission,94110,37.75537,-122.41349,Apartment,Entire home/apt,2,1,1,1,$250.00 ,,,$250.00 ,$100.00 ,1,$0.00 
25098756,https://www.airbnb.com/rooms/25098756,Renovated 1Bd Nob Hill Condo,https://a0.muscache.com/im/pictures/4986dda5-b845-446a-a2c0-22fd34e41342.jpg?aki_policy=large,Nob Hill,94109,37.79093,-122.41469,Apartment,Entire home/apt,2,1,1,1,$138.00 ,,,$500.00 ,$100.00 ,1,$0.00 
25100083,https://www.airbnb.com/rooms/25100083,Two Room Hillside Suite with Rolling Hills View,https://a0.muscache.com/im/pictures/8550c6d7-9448-4623-b57f-d9bf4e54ecfe.jpg?aki_policy=large,Bernal Heights,94110,37.746,-122.41176,House,Private room,2,1,1,1,$164.00 ,,,$200.00 ,$70.00 ,1,$15.00 
25106995,https://www.airbnb.com/rooms/25106995,Penthouse Hideaway in Potrero Hill,https://a0.muscache.com/im/pictures/86ae7c0c-b5e4-491e-82ae-4a4b49144787.jpg?aki_policy=large,Potrero Hill,94107,37.75228,-122.39277,Apartment,Entire home/apt,4,2,2,3,$239.00 ,,,$250.00 ,$140.00 ,4,$50.00 
25107798,https://www.airbnb.com/rooms/25107798,Lombard Luxury,https://a0.muscache.com/im/pictures/4003649f-74d0-45e7-ba56-18334a732dfd.jpg?aki_policy=large,Russian Hill,94133,37.80092,-122.41703,Townhouse,Entire home/apt,6,2,3,4,"$1,075.00 ",,,"$3,000.00 ",$300.00 ,1,$0.00 
25125413,https://www.airbnb.com/rooms/25125413,Soaring Views of City - Tri-Level Townhome,https://a0.muscache.com/im/pictures/ce72f9b6-403b-4cb6-9258-2cc56c65c7cc.jpg?aki_policy=large,Diamond Heights,94131,37.74204,-122.43728,Townhouse,Entire home/apt,4,2.5,3,3,$495.00 ,,,"$1,000.00 ",$225.00 ,4,$5.00 
25135679,https://www.airbnb.com/rooms/25135679,Pet-Friendly One Bedroom in Lower Nob Hill,https://a0.muscache.com/im/pictures/e2a94dbd-02f7-4827-9d70-2f738ab84518.jpg?aki_policy=large,Downtown/Civic Center,94102,37.78667,-122.41451,Apartment,Entire home/apt,2,1,1,1,$172.00 ,,,$500.00 ,$240.00 ,1,$0.00 
25136359,https://www.airbnb.com/rooms/25136359,Serene SF Apartment with Panoramic Views,https://a0.muscache.com/im/pictures/44e25941-bb25-4fef-9a5d-20d99b28df23.jpg?aki_policy=large,Twin Peaks,94114,37.75907,-122.4465,Condominium,Entire home/apt,3,1,1,2,$183.00 ,,,$500.00 ,$225.00 ,1,$30.00 
25137342,https://www.airbnb.com/rooms/25137342,1 Bedroom Available in Desired Neighborhood,https://a0.muscache.com/im/pictures/1c851ff2-8a72-4600-807b-c9b37b7500fe.jpg?aki_policy=large,Downtown/Civic Center,94102,37.78699,-122.41405,Apartment,Entire home/apt,2,1,1,1,$172.00 ,,,$500.00 ,$240.00 ,1,$0.00 
25137590,https://www.airbnb.com/rooms/25137590,Pet-Friendly Studio Apartment in Great Location,https://a0.muscache.com/im/pictures/0a42d6e9-bb76-4258-aaf6-b8badd2e87dc.jpg?aki_policy=large,Downtown/Civic Center,94102,37.78673,-122.41425,Apartment,Entire home/apt,2,1,0,1,$157.00 ,,,$500.00 ,$200.00 ,1,$0.00 
25138752,https://www.airbnb.com/rooms/25138752,Studio Apartment in Hayes Valley,https://a0.muscache.com/im/pictures/e3e4a58d-eebc-4117-8157-6c32b110f0b6.jpg?aki_policy=large,Western Addition,94117,37.7755,-122.43033,Apartment,Entire home/apt,2,1,0,1,$143.00 ,,,$500.00 ,$200.00 ,1,$0.00 
25139234,https://www.airbnb.com/rooms/25139234,Beautiful Studio Apartment in San Francisco,https://a0.muscache.com/im/pictures/343f50c2-ccb1-4c68-802f-ecf3d67d9cac.jpg?aki_policy=large,Western Addition,94117,37.77603,-122.4315,Apartment,Entire home/apt,2,1,0,1,$143.00 ,,,$500.00 ,$200.00 ,1,$0.00 
25165680,https://www.airbnb.com/rooms/25165680,Downtown San Francisco Apt - Marina - Piers,https://a0.muscache.com/im/pictures/c779a589-79dd-4380-9216-e03862ea6c91.jpg?aki_policy=large,Western Addition,94115,37.78622,-122.42979,Apartment,Entire home/apt,3,1,1,2,$88.00 ,,,,,1,$0.00 
25167424,https://www.airbnb.com/rooms/25167424,Bright Historic Tudor Style Mission Studio,https://a0.muscache.com/im/pictures/132ad080-580d-4e9d-8967-a3fc98c997ba.jpg?aki_policy=large,Mission,94110,37.75395,-122.42467,Apartment,Entire home/apt,2,1,0,1,$94.00 ,,,$0.00 ,$95.00 ,1,$0.00 
25171138,https://www.airbnb.com/rooms/25171138,Prime Noe Valley Bunglow,https://a0.muscache.com/im/pictures/27b4d310-cbff-4008-b2fa-d76e448a4348.jpg?aki_policy=large,Noe Valley,94131,37.74621,-122.43256,Bungalow,Private room,6,1,2,5,$250.00 ,,,"$2,000.00 ",$150.00 ,2,$30.00 
25185500,https://www.airbnb.com/rooms/25185500,Sunny Spacious Peaceful Modern Home & Studio in SF,https://a0.muscache.com/im/pictures/c7f494ee-1064-4282-923a-3d56a50c1fb7.jpg?aki_policy=large,Outer Sunset,94116,37.74645,-122.48944,House,Entire home/apt,5,2,3,3,$137.00 ,,,$400.00 ,$330.00 ,1,$0.00 
25189704,https://www.airbnb.com/rooms/25189704,A1-GG Park Sunny Spacious Private Rm-UCSF/Irving,https://a0.muscache.com/im/pictures/a5435cb7-ceb9-4981-940a-7fd814c77639.jpg?aki_policy=large,Outer Sunset,94122,37.76483,-122.47879,Apartment,Private room,4,1,1,2,$55.00 ,,,$400.00 ,$45.00 ,1,$18.00 
25209725,https://www.airbnb.com/rooms/25209725,NEW Cozy Bedroom (5 star amenities) DISCOUNT 15%,https://a0.muscache.com/im/pictures/dcf0b10d-6608-4fd4-8247-6e8ab81eec40.jpg?aki_policy=large,South of Market,94103,37.77256,-122.40472,Apartment,Private room,2,1,1,1,$195.00 ,,,$0.00 ,$70.00 ,1,$0.00 
25210300,https://www.airbnb.com/rooms/25210300,Gorgeous Sunny Victorian Apartment,https://a0.muscache.com/im/pictures/f293fd86-ff31-4bf3-8706-d93bb60f43dc.jpg?aki_policy=large,Western Addition,94115,37.78622,-122.43602,Condominium,Entire home/apt,7,2,4,5,$267.00 ,,,,,1,$0.00 
25213152,https://www.airbnb.com/rooms/25213152,Cozy Private Room Overlooking Golden Gate Park,https://a0.muscache.com/im/pictures/4c9489cd-1de0-45bc-aea2-9f626cb87c0b.jpg?aki_policy=large,Outer Richmond,94121,37.77352,-122.49189,Condominium,Private room,2,1,1,2,$70.00 ,,,"$2,500.00 ",$50.00 ,1,$0.00 
25229521,https://www.airbnb.com/rooms/25229521,Beautiful private studio near the beach,https://a0.muscache.com/im/pictures/fced44f2-7934-4bd3-b22b-e3f59e33a40e.jpg?aki_policy=large,Outer Sunset,94116,37.74699,-122.50413,Guest suite,Entire home/apt,2,1,1,1,$79.00 ,,,$0.00 ,$25.00 ,1,$0.00 
25234139,https://www.airbnb.com/rooms/25234139,*Spring Special!  Flat in ❤️ of Mission/Potrero,https://a0.muscache.com/im/pictures/28246931-acbf-41c8-ab19-652ed0f5848c.jpg?aki_policy=large,Mission,94110,37.75914,-122.40781,Apartment,Entire home/apt,3,1,1,2,$217.00 ,,,$500.00 ,$145.00 ,2,$15.00 
25235684,https://www.airbnb.com/rooms/25235684,Central Castro Garden Aprt.,https://a0.muscache.com/im/pictures/222e7ba1-7c63-4608-834c-fe4c044be9f5.jpg?aki_policy=large,Castro/Upper Market,94114,37.76117,-122.43509,Apartment,Entire home/apt,4,0.5,2,2,$200.00 ,,,$200.00 ,$100.00 ,2,$25.00 
25237520,https://www.airbnb.com/rooms/25237520,Heart of SF - Perfect for Summer Stay,https://a0.muscache.com/im/pictures/646906af-dfd9-43bd-8fcf-1b93235243a4.jpg?aki_policy=large,Downtown/Civic Center,94109,37.78822,-122.4168,Apartment,Entire home/apt,4,1,1,1,$129.00 ,,,,,1,$0.00 
25254687,https://www.airbnb.com/rooms/25254687,"Cheerful Studio w/ View, Steps from Dolores Park S",https://a0.muscache.com/im/pictures/caf3353a-197f-4a6d-9a05-b0b69007ea2f.jpg?aki_policy=large,South of Market,94103,37.7743,-122.41917,Apartment,Entire home/apt,2,1,0,1,$214.00 ,,,$250.00 ,$75.00 ,1,$0.00 
25260993,https://www.airbnb.com/rooms/25260993,Lower Haight Paradise 2BR,https://a0.muscache.com/im/pictures/58b9d181-825e-48dd-a099-4b97b17bd29c.jpg?aki_policy=large,Western Addition,94117,37.77043,-122.42843,Condominium,Entire home/apt,4,2.5,2,3,$298.00 ,,,$0.00 ,$100.00 ,1,$0.00 
25264123,https://www.airbnb.com/rooms/25264123,Cozy/Convenient Downtown Studio,https://a0.muscache.com/im/pictures/96b33dcc-1701-4c29-af7e-113371889ec1.jpg?aki_policy=large,Downtown/Civic Center,94102,37.78443,-122.41121,Apartment,Entire home/apt,2,1,0,1,$74.00 ,,,$0.00 ,$95.00 ,1,$0.00 
25265335,https://www.airbnb.com/rooms/25265335,Spare Bedroom in a Family Home,https://a0.muscache.com/im/pictures/49f7b765-b828-49c3-b052-3b3b6b08a1ce.jpg?aki_policy=large,Potrero Hill,94107,37.7575,-122.40101,House,Private room,1,1,1,1,$110.00 ,,,$0.00 ,$100.00 ,1,$100.00 
25279552,https://www.airbnb.com/rooms/25279552,"Union Square Timeshare Condo- 1 BR, 2 BA, Sleeps 4",https://a0.muscache.com/im/pictures/0443d5c7-1824-4012-a242-7070c545a98c.jpg?aki_policy=large,Financial District,94108,37.78975,-122.40638,Boutique hotel,Private room,4,2,1,2,$300.00 ,,,,,1,$0.00 
25281570,https://www.airbnb.com/rooms/25281570,Union Square Studio Timeshare - Great Location!,https://a0.muscache.com/im/pictures/68d13722-2d2d-4c7b-9b07-27e279c32e7e.jpg?aki_policy=large,Financial District,94108,37.78935,-122.40646,Boutique hotel,Private room,2,1,1,2,$300.00 ,,,,,1,$0.00 
25287790,https://www.airbnb.com/rooms/25287790,Corner Room - Heart of the Castro - Bright & Sunny,https://a0.muscache.com/im/pictures/0540c822-8e30-4b65-9c51-8867369bc184.jpg?aki_policy=large,Castro/Upper Market,94114,37.76433,-122.43343,Apartment,Private room,2,1,1,1,$175.00 ,,,$0.00 ,$45.00 ,1,$25.00 
25289662,https://www.airbnb.com/rooms/25289662,New Condo with Rooftop Deck,https://a0.muscache.com/im/pictures/98ea4cbd-6bc3-4385-ab37-c70ddab6dab7.jpg?aki_policy=large,Mission,94110,37.7622,-122.41907,Condominium,Entire home/apt,2,1,1,1,$165.00 ,,,$500.00 ,$100.00 ,1,$0.00 
25290473,https://www.airbnb.com/rooms/25290473,Garden Room - Heart of the Castro -  Amazing Views,https://a0.muscache.com/im/pictures/45eae7c7-8ca4-4682-8db3-b5fffb4eef4f.jpg?aki_policy=large,Castro/Upper Market,94114,37.76381,-122.43421,Apartment,Private room,2,1,1,1,$150.00 ,,,$0.00 ,$45.00 ,1,$25.00 
25291283,https://www.airbnb.com/rooms/25291283,Twin Room in a Nice Neighborhood,https://a0.muscache.com/im/pictures/d0e4f4a2-5e8f-446e-a4c0-7cf521b91354.jpg?aki_policy=large,Ocean View,94112,37.72225,-122.45366,House,Private room,2,1,1,2,$89.00 ,,,,$0.00 ,1,$20.00 
25294961,https://www.airbnb.com/rooms/25294961,#B200 - Bed in shared room for Hackers/Hustlers,https://a0.muscache.com/im/pictures/c2456cad-f79f-4dc9-ad87-0f3ed085856c.jpg?aki_policy=large,Noe Valley,94114,37.75405,-122.43045,Hostel,Shared room,3,2,1,2,$45.00 ,,,$500.00 ,$100.00 ,1,$42.00 
25294964,https://www.airbnb.com/rooms/25294964,#F200 - Bed in shared room for Hackers/Hustlers,https://a0.muscache.com/im/pictures/a2ebe634-cabf-4666-8d99-0e3c67570f0b.jpg?aki_policy=large,Noe Valley,94114,37.75414,-122.42911,Hostel,Private room,3,3,1,2,$45.00 ,,,$500.00 ,$100.00 ,1,$42.00 
25302595,https://www.airbnb.com/rooms/25302595,The West Wing Perfect For You San Francisco CA,https://a0.muscache.com/im/pictures/cc510c3c-fd81-4d05-8f96-89b64ca90259.jpg?aki_policy=large,Nob Hill,94109,37.79519,-122.41861,House,Private room,2,1.5,1,1,$115.00 ,,,$0.00 ,$79.00 ,3,$35.00 
